likes,comments,views,reposts,text,date,time,attachments
16,0,2163,2,"1 a person holding a pizza on a wooden board by the pool, in the style of emerald and brown, duckcore, anglocore, light maroon and light indigo, dom qwek, yellow and brown, precisionist style 8k quality

2 poster that reads every child in your class is someone's whole world, in the style of rainbowcore, primitivism, ilford xp2, reflective, firecore, spontaneous, overexposure 8k quality

3 a lipstick bottle

4 an old book, some candles and old books on a floor, in the style of ancient egypt, mysterious backdrops, uhd image, hdr, 15th century, african influence, rustic scenes 8k quality

5 many colored pencils in a jar, in the style of painting and writing tools, grandparentcore, drawing machines, piles/stacks, use of ephemeral materials, bold color choices, utilitarian objects

6 water drop on lion

#MidJourney
#sc8image",1696424460,2023-10-04 16:01:00,6
19,0,2072,6,"1 Surreal pilcrow character, full body 3d sculpture of a pilcrow made out of Dark Wulfenite Crystal, painted with vibrant ink dropped in dark watercolor —ar 2:3 —c 15 —s 222

2 Surreal Psychedelic Pop Art, Warwick Goble, Heinrich Kley, Vermeer, Warhammer Cyborg Guardian Spacemarine, 2nd Century Encaustic painting on Wood, decaying paint curling and cracked, massive scale surrealism, robotic features, abstract hyperrealism, iridescence, palette knife texture, at an obscure angle, mechanical precision:: cyan::-0.5 —ar 2:3 —c 15 —s 222

3 Pop Art Dragon Warrior, Heinrich Kley, 2nd Century Artwork, hyperrealism, iridescence, palette knife texture, at an obscure angle —ar 2:3 —c 15 —s 222 —style raw

4 Dimensional Mosaic shaped around organic forms, dot painting, embossed pointillism, textured depth, vibrant long shadows, silhouetted figures emerging from colored tiled socotra —c 15 —s 222 —ar 2:3

5 Photo of a funny looking fat cat driving a large toy convertible car, whimsical photography —c 16 —s 223 —ar 5:4

6 Pop Art Dragonfly, Heinrich Kley, 2nd Century Artwork, hyperrealism, iridescence, palette knife texture, at an obscure angle —ar 2:3 —c 15 —s 222

#MidJourney
#sc8image",1696410060,2023-10-04 12:01:00,6
11,0,1771,3,"1 schooner: Your sailors are papier mache puppets, in the style of Edward Gorey —ar 5:8

2 'the old schooner with an alien and a tiger', in the style of nicoletta ceccoli, transfixing marine scenes, mechanized forms, mary anning, laurent grasso, sepia tone —ar 85:125

3 my schooner had no destinations, could not get across You became my inspiration, oh but what a cost 'Cause every time I hear that melody, something breaks inside, in the style of Edward Gorey —ar 5:8

4 schooner, in the style of shiny kitsch pop art carnival of consumerism, solarization effect, reflections and mirroring, whimsical sci-fi, photobash —chaos 100 —ar 5:8

5 Convey the poetry and emotion of the film 'Birdy' through an abstract composition. Use multiple exposures or intentional camera movement to create a layered effect. Frame the shot to include elements from the film, such as birds, cages, or the actors' faces. Camera settings: ISO 800, f/8, 1/15 shutter speed, tripod —ar 3:2

6 Closeup Image: Focus on the vibrant colors and intricate patterns of electronic components looks like schooners::2 in the ocean, such as resistors, capacitors, and integrated circuits, laid out on a workbench. The image represents the building blocks of electronic circuits, emphasizing the meticulous arrangement and attention to detail required in circuit design —c 55 —s 797 —ar 3:5

#MidJourney
#sc8image",1696395660,2023-10-04 08:01:00,6
18,0,2840,7,"1 Ultra close-up of a schooner, A drunken captain clings to a lamppost in the early hours of the morning in the fog, London, 1935, The image was taken with a Hasselblad camera, giving it a touch of fairytale vintage style. —ar 2:3

2 surreal minimalism, Ultra close-up of a schooner, a drunken captain with colorful eyewear and sunglasses, clings to a lamppost in the early hours of the morning in the fog, London, 1935, in the style of sci-fi realism, bibliopunk, dimensional layering, marvel comics, bold chromatic contrasts, outrun, aluminum —ar 3:4

3 Close-up of an old Alien Egyptian-Yemeni Socotra Mountain Wizard approaches you, offering you a chance to glimpse into the future. He hands you a crystal ball and asks you to gaze into it, telling you to be careful what you wish for, light-green skin, light-blue eyes, golden armor, dark-red cloth, white long hair, magic energy, in a tower in mystical mountains. hyperdetailed, Caravage and Alphonse Mucha —ar 4:7 —s 750

4 defraction: some high schooners are lit up at sunset in an abstract painting, in the style of cyberpunk futurism, colorful ship scenes, light cyan and light amber, precisionist lines, detailed ocean scenes, vibrant color blocks, realistic and hyper-detailed renderings —ar 2:3

5 A return after a long voyage, my strange friend and I take a schooner down under, I have no time for things that have no soul, 3-colour lino print on canvas, in the style of the master of spray paint, evenly staged images, wild ship art, —ar 3:4 —s 10

6 cartoon, selfie with my weird imaginary animal friend —ar 2:3

#MidJourney
#sc8image",1696381260,2023-10-04 04:01:00,6
13,0,1871,7,"1 Eldrich headless horseman folk lore

2 Textured oil painting featuring a couple of skeletons wearing clown costumes, creepy, dark, creating a captivating blend of moody earthy tones and intense contrast, —ar 2:3

3 **rustic oil thick brushes toad with witch hat spooky with crystal ball muted colors Wiccan witch core, 8k, —ar 4:5

4 <https://s.mj.run/YRIuKiijGUo> art frame mockup, goth style room, light walls, boho dark, art frame without picture, hyper realistic, photo realistic, —ar 2:3

5 moths clipart, single design, vector design, detail design, black background —v 5.0 —s 250

6 Clipart design, cute gothic [vampire], watercolor, light colors [golden and anthracit] —v 5.2

#MidJourney
#sc8image",1696366860,2023-10-04 00:01:00,6
6,0,1584,3,"1 <https://s.mj.run/VHU1nqeIaXA> poster event named ""Road to Happiness"", magenta gradient, hyper realistic, a heart-shaped tre, 8k

2 <https://s.mj.run/p6QXBXjjAnM> a picture of a clouded pink heart on the screen, in the style of unreal engine 5, i can't believe how beautiful this is, whimsical cartoonishness, ambient sculptures, snow scenes, optical illusion inspired, sky-blue —ar 5:6

3 <https://s.mj.run/jOqJWYBDom0> a woman drawing a portrait with a framed drawing of a holy mother, in the style of daz3d, large canvas paintings, i can't believe how beautiful this is, delicate coloring, andrei markin, charming sketches, meticulous design

4 35 year old African rural woman, standing on grass, holding a white paper with large heart sharp in both hands, looking forward and smiling

5 <https://s.mj.run/M9ZsOYfvBZ4> a girl in the fall with angel wings and leaves, with smiling in her face, in the style of sovietwave, meme art, danube school, glazed surfaces, tupinipunk, surprisingly absurd, reflections

6 a scene overlooking a landmass and lakes at sunrise, in the style of nikon d850, art of burma, translucent color, 32k uhd, high quality photo, high resolution, bold lines, vivid colors —ar 53:67

#MidJourney
#sc8image",1696352460,2023-10-03 20:01:00,6
16,0,1778,5,"1 White chair with a bow on the background of the Christmas tree. —ar 2:3 —uplight —s 250

2 Man decorating gingerbread house with icing sugar on table, closeup —ar 2:3 —uplight —s 250

3 Two glasses of champagne on the background of the sea at sunset. —ar 7:4 —uplight —s 250

4 3D rendering of a toy steam locomotive with a Christmas tree in the background —ar 7:4 —uplight —s 250

5 Portrait of a cute little girl with a gift box. Christmas. —ar 7:4 —uplight —s 250

6 Burning candles on a black background. Shallow depth of field. —ar 2:3 —uplight —s 250

#MidJourney
#sc8image",1696338060,2023-10-03 16:01:00,6
10,0,1658,9,"1 Mummy girl. halloween. minimalism. cutout. atey ghailan. orange black background. —ar 5:8

2 Mummy girl. halloween. minimalism. cutout. meme. orange black background. —ar 5:8

3 Retro 90s pixelart sprite of Hermione Granger at Hogwarts —ar 2:3

4 Pikachu, Self-Portrait with Grey Felt Hat by Van Gogh.

5 Party Mummy girl. halloween. cutout. Disgaea, orange background. —ar 5:8

6 A pleasant walk on a cold winter morning. The countryside. Chill in the air. —ar 5:8 —c 10 —w 10

#MidJourney
#sc8image",1696323660,2023-10-03 12:01:00,6
15,0,1787,7,"1 Strange creatures have been photographed in the mountains, by junji ito, Documentary style, night time, Camera shake, camera in reality, capture, comics into reality, Film screenshot, in the style of fujifilm fujicolor c200, redpetzval 85mm f/ 2. 2, dreamy —niji 5

2 cinematic scene from 2023 movie, john wick in action, 4k, uhd, hdr —ar 9:16 —niji 5

3 A digital mosaic of hundreds of faces, each showing a different emotion, merging together to form a larger portrait of Earth. Channel the thought-provoking assemblies of Ai Weiwei and the modernistic digital fusions of Rafael Lozano-Hemmer. Highlight the diversity of expressions, vivid colors, and the interconnectedness of humanity —ar 9:16 —v 5.2

4 Artwork by Kim jung-gi, Martian astronaut warrior with cape, riding futuristic hoverbike, hovering on the gorund, full shot, wide shot —ar 4:7 —v 5.2

5 university campus concept, architecture by selgascano and zaha hadid, inspired from Dongdaemun Design Plaza, bird-eye view —ar 3:2 —v 5.2

6 fashion concept art, nasa style dress for woman, nasapunk —ar 1:2 —v 5.2

#MidJourney
#sc8image",1696309260,2023-10-03 08:01:00,6
9,0,1691,3,"1 bluray screengrab, cinematic scene from cyberpunk 2077 animation, 2d, cel art, cel animation —v 5.2

2 photo of raincoat with helmet for kid, inspired from astronaut suit, design by NASA, white and black color —v 5.2

3 cute kawaii monster cake tower, clip art, simple, ms paint —v 5.2 —ar 1:2

4 photo of 2010 mercedes benz g wagon, wide body kit, low rider style, pimp my ride, west coast customs, luxury, elegant, purple, chrome —ar 3:2 —v 5.2

5 photo of a gigantic gojira made of mysterious meat waling among buildings in downtown la, distorted, demonic, by Patricia Piccinini, beef, veins, covered in red paint, gloss, shiny, gnarly, eerie, terror, horror, night scene, motion blur, full shot, wide shot, cinematic, photorealistic, highly detailed —ar 1:2 —niji 5

6 photo of a UFO made of mysterious meat, distorted, demonic, by Patricia Piccinini, beef, veins, dripping red paint, gloss, gnarly, eerie, terror, full shot, wide shot, cinematic —ar 4:3 —v 5.2

#MidJourney
#sc8image",1696294860,2023-10-03 04:01:00,6
7,0,2352,6,"1 wolverine wedding cake variation, —ar 9:16

2 wolverine as grandma, —ar 9:16

3 Very fat Groot from Guardians of the Galaxy, —ar 9:16

4 Donald Trump as Rocket from Guardians of the Galaxy, realistic, —ar 9:16

5 Deadpool as a very fat human, without mask, —ar 9:16

6 Airpods as Captain America skin, —ar 9:16

#MidJourney
#sc8image",1696288437,2023-10-03 02:13:57,6
11,0,1731,4,"1 darth vader bus

2 homer simpson bus

3 Rocket Raccoon doing Marathon runner

4 toilet bowl as Sailor Moon version

5 captain america in the baby stroller

6 Jazz from Transformers as real car

#MidJourney
#sc8image",1696288380,2023-10-03 02:13:00,6
22,2,2328,7,"[id13991721|Дмитрий Тарасенко] 

a woman in a red dress standing in front of a door, a portrait, by Julia Pishtar, pexels, art deco, cinematic jennifer lawrence, orange neon, jaina solo, gold body

#Midjourney
#subscriber",1696285418,2023-10-03 01:23:38,6
9,0,1964,3,"1 geometric patterns wallpaper, Dandelion Yellow colour,various shades, hyper realistic, 8k resolution, HDR, realistic, sharp focus, super detailed, —style raw —v 5.2 —ar 9:16 —s 1000

2 geometric patterns wallpaper, Golden Yellow colour,various shades, hyper realistic, 8k resolution, HDR, realistic, sharp focus, super detailed, —style raw —v 5.2 —ar 9:16 —s 1000

3 celestial oracle, trans funk coloring, universe, spirituality art by kazumasa nagai and Mati klarwein —ar 9:13

4 light language , The Pleiadian : Awakening Your Divine Ka, trance —ar 9:13

5 parenting poster, family silhouette, calm, spirituality, with no text or words, using colourful and imaginative background images —ar 9:13

6 a vector font for an spirituality publishing company providing spirituality books and resources, tree of life on open book with ribbon below, geometric, black and white, white background —s 250

#MidJourney
#sc8image",1696251660,2023-10-02 16:01:00,6
